Date/Time,COL,NG,NUC,OTH,SUN,WAT,WND
2021-03-10 17:00:00-06:00,4078,9512,5121,13,1739,4,19505
2021-03-10 18:00:00-06:00,3950,9352,5120,17,1348,4,20306
2021-03-10 19:00:00-06:00,4517,10766,5120,25,153,4,20031
2021-03-10 20:00:00-06:00,5536,10824,5120,23,0,4,19513
2021-03-10 21:00:00-06:00,5137,10324,5120,17,0,4,19789
2021-03-10 22:00:00-06:00,4211,9287,5121,16,0,4,20476
2021-03-10 23:00:00-06:00,3889,7702,5121,14,0,4,20519
2021-03-11 00:00:00-06:00,3789,6692,5122,19,0,4,19404
2021-03-11 01:00:00-06:00,3810,6168,5126,18,0,4,18051
2021-03-11 02:00:00-06:00,3699,6019,5126,17,0,4,17216
2021-03-11 03:00:00-06:00,3708,6062,5121,16,0,4,16503
2021-03-11 04:00:00-06:00,3708,6046,5122,13,0,4,16116
2021-03-11 05:00:00-06:00,3741,6509,5122,15,0,4,15961
2021-03-11 06:00:00-06:00,3730,7558,5122,16,0,4,16194
2021-03-11 07:00:00-06:00,3897,9681,5122,13,0,4,16027
2021-03-11 08:00:00-06:00,4704,10708,5122,25,145,4,15352
2021-03-11 09:00:00-06:00,5528,11747,5123,20,765,4,13936
2021-03-11 10:00:00-06:00,5099,13403,5123,16,1265,4,13264
2021-03-11 11:00:00-06:00,5472,14354,5122,24,1846,82,12189
2021-03-11 12:00:00-06:00,5821,15600,5122,26,2533,87,10690
2021-03-11 13:00:00-06:00,6110,16756,5121,31,2951,59,9256
2021-03-11 14:00:00-06:00,6564,17636,5119,23,2936,22,8071
2021-03-11 15:00:00-06:00,6300,18101,5118,14,2614,4,8445
2021-03-11 16:00:00-06:00,5958,18053,5118,16,1965,4,9613
2021-03-11 17:00:00-06:00,6173,17139,5118,16,1328,4,10975
2021-03-11 18:00:00-06:00,6251,16669,5119,16,573,4,12131
2021-03-11 19:00:00-06:00,6683,16987,5118,27,105,4,12373
2021-03-11 20:00:00-06:00,6805,16644,5118,23,0,4,13207
2021-03-11 21:00:00-06:00,6777,15527,5118,20,0,4,13513
2021-03-11 22:00:00-06:00,6071,13382,5119,12,0,4,15065
2021-03-11 23:00:00-06:00,5825,9945,5119,13,0,4,16768
2021-03-12 00:00:00-06:00,4800,7535,5116,15,0,4,18038
2021-03-12 01:00:00-06:00,4277,6433,5118,11,0,5,17761
2021-03-12 02:00:00-06:00,4079,6206,5119,10,0,5,16982
2021-03-12 03:00:00-06:00,4156,6129,5120,12,0,5,16153
2021-03-12 04:00:00-06:00,4346,6100,5120,13,0,5,15590
2021-03-12 05:00:00-06:00,4256,6445,5121,14,0,5,15635
2021-03-12 06:00:00-06:00,4143,7000,5121,15,0,5,16483
2021-03-12 07:00:00-06:00,4589,8833,5121,13,0,5,16576
2021-03-12 08:00:00-06:00,5967,9658,5121,19,153,5,15658
2021-03-12 09:00:00-06:00,6516,9568,5121,15,954,5,15677
2021-03-12 10:00:00-06:00,5563,10093,5121,13,2048,5,16574
2021-03-12 11:00:00-06:00,5149,11056,5121,15,2619,83,16771
2021-03-12 12:00:00-06:00,5332,11698,5120,18,2590,75,17041
2021-03-12 13:00:00-06:00,5238,12281,5118,16,2519,60,17520
2021-03-12 14:00:00-06:00,5177,12504,5117,15,2341,26,18179
2021-03-12 15:00:00-06:00,5395,12829,5116,19,2288,5,17977
2021-03-12 16:00:00-06:00,5699,12133,5115,15,2631,5,18086
2021-03-12 17:00:00-06:00,5730,11637,5115,17,2513,5,18374
2021-03-12 18:00:00-06:00,6181,11538,5116,25,1544,5,18286
2021-03-12 19:00:00-06:00,6410,11203,5115,30,177,6,19375
2021-03-12 20:00:00-06:00,6543,10950,5115,25,0,6,19661
2021-03-12 21:00:00-06:00,6329,9886,5115,29,0,6,19827
2021-03-12 22:00:00-06:00,5415,9266,5115,22,0,6,20048
2021-03-12 23:00:00-06:00,5208,8518,5115,15,0,5,19480
2021-03-13 00:00:00-06:00,5172,6984,5047,22,0,5,19075
2021-03-13 01:00:00-06:00,6314,5710,4770,14,0,5,17328
2021-03-13 02:00:00-06:00,6644,5021,4741,16,0,5,16198
2021-03-13 03:00:00-06:00,6766,4690,4741,15,0,5,15452
2021-03-13 04:00:00-06:00,6145,4541,4744,15,0,5,15536
2021-03-13 05:00:00-06:00,5942,4579,4832,12,0,5,15521
2021-03-13 06:00:00-06:00,6155,4684,5000,15,0,5,15356
2021-03-13 07:00:00-06:00,6611,4913,5047,14,0,5,15383
2021-03-13 08:00:00-06:00,6495,4957,5070,18,239,6,16215
2021-03-13 09:00:00-06:00,5641,5054,5114,18,1481,6,17749
2021-03-13 10:00:00-06:00,4422,5367,5114,17,2387,6,19625
2021-03-13 11:00:00-06:00,4992,5918,5114,18,1515,83,20793
2021-03-13 12:00:00-06:00,5638,6310,5113,17,1551,119,20712
2021-03-13 13:00:00-06:00,5550,7046,5113,13,1618,94,20730
2021-03-13 14:00:00-06:00,5309,7491,5112,16,1681,32,20735
2021-03-13 15:00:00-06:00,5417,7595,5112,14,1632,5,20692
2021-03-13 16:00:00-06:00,5298,7564,5111,14,1656,6,20789
2021-03-13 17:00:00-06:00,5025,7956,5111,18,1286,7,20742
2021-03-13 18:00:00-06:00,4710,7969,5111,17,748,49,21050
2021-03-13 19:00:00-06:00,4770,8008,5110,17,115,51,21517
2021-03-13 20:00:00-06:00,5101,7818,5111,16,0,51,21783
2021-03-13 21:00:00-06:00,5294,7223,5112,39,0,51,21325
2021-03-13 22:00:00-06:00,5013,6681,5112,22,0,51,21129
2021-03-13 23:00:00-06:00,4563,6440,5113,10,0,9,20475
2021-03-14 00:00:00-06:00,4107,5866,5113,14,0,7,19731
2021-03-14 01:00:00-06:00,4248,5229,5114,15,0,7,18611
2021-03-14 03:00:00-05:00,3927,4995,5115,12,0,7,17893
2021-03-14 04:00:00-05:00,3928,5085,5115,9,0,7,16975
2021-03-14 05:00:00-05:00,4053,4986,5115,9,0,7,16422
2021-03-14 06:00:00-05:00,4105,5482,5115,17,0,7,15539
2021-03-14 07:00:00-05:00,4757,5944,5115,12,0,7,14618
2021-03-14 08:00:00-05:00,5609,5771,5115,28,0,8,14409
2021-03-14 09:00:00-05:00,5307,5731,5114,12,724,8,14960
2021-03-14 10:00:00-05:00,4965,5633,5114,19,3602,8,14349
2021-03-14 11:00:00-05:00,4832,5486,5115,24,3873,85,15944
2021-03-14 12:00:00-05:00,4626,6071,5114,12,2918,78,17318
2021-03-14 13:00:00-05:00,4389,6314,5114,13,2373,69,18237
2021-03-14 14:00:00-05:00,4246,6099,5113,12,1120,7,19521
2021-03-14 15:00:00-05:00,4030,6027,5114,11,1048,7,19314
2021-03-14 16:00:00-05:00,4026,5918,5114,16,1406,7,18839
2021-03-14 17:00:00-05:00,4399,6392,5114,14,2057,7,17498
2021-03-14 18:00:00-05:00,5016,6980,5114,14,1900,8,16864
2021-03-14 19:00:00-05:00,5767,7281,5114,15,1479,44,16439
2021-03-14 20:00:00-05:00,7157,8963,5114,28,342,51,14477
2021-03-14 21:00:00-05:00,7627,10238,5114,25,1,51,13695
2021-03-14 22:00:00-05:00,7507,8792,5115,36,0,51,14808
2021-03-14 23:00:00-05:00,7385,7444,5115,19,0,11,14944
2021-03-15 00:00:00-05:00,6078,6305,5115,13,0,8,15467
2021-03-15 01:00:00-05:00,5278,5158,5115,16,0,8,15814
2021-03-15 02:00:00-05:00,4699,4692,5115,15,0,7,15895
2021-03-15 03:00:00-05:00,4339,4863,5116,16,0,7,15514
2021-03-15 04:00:00-05:00,4304,5336,5115,13,0,7,14975
2021-03-15 05:00:00-05:00,4516,6274,5114,11,0,7,14302
2021-03-15 06:00:00-05:00,5327,7956,5114,14,0,7,13450
2021-03-15 07:00:00-05:00,5715,10709,5114,12,0,7,12822
2021-03-15 08:00:00-05:00,6605,12334,5114,27,2,7,12297
2021-03-15 09:00:00-05:00,6571,12739,5114,17,926,8,11648
2021-03-15 10:00:00-05:00,5985,13356,5112,12,4086,7,8461
2021-03-15 11:00:00-05:00,5715,13539,5112,32,4983,85,7637
2021-03-15 12:00:00-05:00,5342,14314,5112,24,5043,121,7144
2021-03-15 13:00:00-05:00,5894,15107,5112,17,5092,96,5966
2021-03-15 14:00:00-05:00,6769,15764,5112,15,5037,33,5043
2021-03-15 15:00:00-05:00,7201,16092,5112,14,4978,6,4988
2021-03-15 16:00:00-05:00,6784,16511,5112,14,5058,45,5681
2021-03-15 17:00:00-05:00,7249,17131,5111,38,4953,50,5591
2021-03-15 18:00:00-05:00,7530,18507,5111,47,4379,50,4896
2021-03-15 19:00:00-05:00,7440,20358,5111,32,2832,51,4410
2021-03-15 20:00:00-05:00,7430,22518,5109,26,408,51,4516
2021-03-15 21:00:00-05:00,7488,21982,5109,15,0,50,5825
2021-03-15 22:00:00-05:00,7594,19941,5107,19,0,8,6723
2021-03-15 23:00:00-05:00,7728,16830,5108,26,0,7,7637
2021-03-16 00:00:00-05:00,7657,12794,5107,11,0,7,9501
2021-03-16 01:00:00-05:00,7345,9539,5107,13,0,7,11156
2021-03-16 02:00:00-05:00,6013,7692,5107,10,0,7,12929
2021-03-16 03:00:00-05:00,4554,7242,5109,11,0,7,14070
2021-03-16 04:00:00-05:00,4178,7040,5109,8,0,7,14420
2021-03-16 05:00:00-05:00,3991,7040,5109,8,0,7,14899
2021-03-16 06:00:00-05:00,3840,8083,5109,11,0,7,15319
2021-03-16 07:00:00-05:00,4335,9684,5108,12,0,7,15417
2021-03-16 08:00:00-05:00,5148,10512,5108,25,0,7,15394
2021-03-16 09:00:00-05:00,5414,11358,5109,18,201,7,14548
2021-03-16 10:00:00-05:00,5457,12408,5109,18,1470,7,12951
2021-03-16 11:00:00-05:00,6014,12874,5109,33,2844,83,11296
2021-03-16 12:00:00-05:00,6475,12917,5109,21,3648,88,10764
2021-03-16 13:00:00-05:00,6271,13195,5108,15,3965,62,11132
2021-03-16 14:00:00-05:00,5849,12941,5108,10,4207,26,12476
2021-03-16 15:00:00-05:00,5617,12650,5107,12,4669,9,13591
2021-03-16 16:00:00-05:00,5469,12175,5106,16,4570,50,15303
2021-03-16 17:00:00-05:00,5124,12382,5105,14,4048,51,16481
2021-03-16 18:00:00-05:00,5077,12304,5105,18,3358,51,17264
2021-03-16 19:00:00-05:00,4806,12229,5105,11,2070,51,18647
2021-03-16 20:00:00-05:00,5067,12870,5104,27,261,47,19282
2021-03-16 21:00:00-05:00,5157,12394,5103,21,0,47,20608
2021-03-16 22:00:00-05:00,5042,10747,5102,18,0,46,21477
2021-03-16 23:00:00-05:00,4969,9324,5101,18,0,5,20934
2021-03-17 00:00:00-05:00,5215,7201,5100,13,0,3,20245
2021-03-17 01:00:00-05:00,4796,5504,5101,12,0,3,20068
2021-03-17 02:00:00-05:00,4064,4728,5101,10,0,3,20198
2021-03-17 03:00:00-05:00,4024,4628,5102,9,0,3,19493
2021-03-17 04:00:00-05:00,4044,4766,5102,9,0,3,19102
2021-03-17 05:00:00-05:00,4563,5307,5103,8,0,3,18103
2021-03-17 06:00:00-05:00,4683,5926,5104,7,0,3,17830
2021-03-17 07:00:00-05:00,4841,7116,5104,8,0,3,18043
2021-03-17 08:00:00-05:00,5846,8175,5104,15,1,3,17279
2021-03-17 09:00:00-05:00,6379,8184,5105,8,721,3,16646
2021-03-17 10:00:00-05:00,5579,7555,5106,22,2593,3,17036
2021-03-17 11:00:00-05:00,5015,7995,5104,57,1585,78,18781
2021-03-17 12:00:00-05:00,4540,7934,5102,14,1488,72,19667
2021-03-17 13:00:00-05:00,4521,7959,5106,17,1220,30,20074
2021-03-17 14:00:00-05:00,4516,7855,5106,21,1405,3,20433
2021-03-17 15:00:00-05:00,4653,7664,5107,16,1917,5,20403
2021-03-17 16:00:00-05:00,4815,7846,5106,16,1981,47,20306
2021-03-17 17:00:00-05:00,4662,8011,5105,15,2312,47,20112
2021-03-17 18:00:00-05:00,4597,8139,5105,38,2341,46,20062
2021-03-17 19:00:00-05:00,4603,8439,5106,36,2006,46,19476
2021-03-17 20:00:00-05:00,4815,10001,5106,24,564,46,18670
2021-03-17 21:00:00-05:00,6608,11105,5107,31,0,46,16815
2021-03-17 22:00:00-05:00,6775,10625,5107,17,0,5,16196
2021-03-17 23:00:00-05:00,5386,9392,5109,6,0,3,17155
2021-03-18 00:00:00-05:00,4260,7159,5110,9,0,3,18379
2021-03-18 01:00:00-05:00,3975,6088,5111,18,0,3,18137
2021-03-18 02:00:00-05:00,3875,5683,5116,9,0,4,17664
2021-03-18 03:00:00-05:00,3824,5712,5119,8,0,4,17199
2021-03-18 04:00:00-05:00,3645,5912,5118,7,0,4,17141
2021-03-18 05:00:00-05:00,4111,7449,5111,8,0,4,15711
2021-03-18 06:00:00-05:00,4920,9782,5110,8,0,4,14274
2021-03-18 07:00:00-05:00,6546,12215,5110,9,0,4,13000
2021-03-18 08:00:00-05:00,7490,13534,5110,13,6,4,13056
2021-03-18 09:00:00-05:00,7115,13168,5112,13,1144,4,13294
2021-03-18 10:00:00-05:00,6109,11891,5111,28,4084,4,12635
2021-03-18 11:00:00-05:00,5291,11514,5108,24,4294,79,13493
2021-03-18 12:00:00-05:00,4643,11804,5103,14,4693,45,12954
2021-03-18 13:00:00-05:00,4359,12276,5098,9,5170,12,11523
2021-03-18 14:00:00-05:00,4206,12585,5098,13,5128,5,10834
2021-03-18 15:00:00-05:00,4008,12010,5097,20,5210,5,10667
2021-03-18 16:00:00-05:00,3964,12026,5097,38,5247,39,10348
2021-03-18 17:00:00-05:00,3985,12553,5097,41,5246,49,9807
2021-03-18 18:00:00-05:00,4072,13102,5098,13,5153,49,9380
2021-03-18 19:00:00-05:00,4844,14644,5097,12,3831,49,8453
2021-03-18 20:00:00-05:00,6928,17782,5098,27,699,49,6651
2021-03-18 21:00:00-05:00,7603,19528,5097,21,0,81,6140
2021-03-18 22:00:00-05:00,7706,17275,5098,26,0,48,7795
2021-03-18 23:00:00-05:00,6294,15436,5100,16,0,49,9565
2021-03-19 00:00:00-05:00,5427,14211,5101,17,0,7,9890
2021-03-19 01:00:00-05:00,4773,13701,5102,18,0,5,9590
2021-03-19 02:00:00-05:00,4441,13549,5102,16,0,5,9277
2021-03-19 03:00:00-05:00,4428,13651,5103,14,0,5,8856
2021-03-19 04:00:00-05:00,4866,14039,5103,14,0,5,8180
2021-03-19 05:00:00-05:00,5316,14964,5103,10,0,5,7686
2021-03-19 06:00:00-05:00,5341,16325,5103,12,0,5,8264
2021-03-19 07:00:00-05:00,6589,17814,5103,11,0,5,8378
2021-03-19 08:00:00-05:00,7576,19870,5104,12,8,42,7580
2021-03-19 09:00:00-05:00,7600,20588,5104,11,1255,49,6019
2021-03-19 10:00:00-05:00,7329,19402,5105,19,4323,49,3819
2021-03-19 11:00:00-05:00,6894,18195,5104,19,5121,124,3814
2021-03-19 12:00:00-05:00,6784,18305,5104,14,5199,118,3043
2021-03-19 13:00:00-05:00,6719,18033,5104,14,5277,108,2417
2021-03-19 14:00:00-05:00,6486,17855,5103,16,5291,10,2272
2021-03-19 15:00:00-05:00,6259,17580,5103,12,5336,5,2306
2021-03-19 16:00:00-05:00,5922,17283,5102,14,5322,31,2620
2021-03-19 17:00:00-05:00,5760,17154,5101,18,5317,32,2961
2021-03-19 18:00:00-05:00,5849,17217,5101,14,5187,32,2922
2021-03-19 19:00:00-05:00,6193,17590,5101,14,3802,31,3187
2021-03-19 20:00:00-05:00,7358,19170,5101,16,704,33,3902
2021-03-19 21:00:00-05:00,7456,19019,5061,14,0,33,5633
2021-03-19 22:00:00-05:00,7147,17555,5035,24,0,11,7000
2021-03-19 23:00:00-05:00,7031,16110,5026,27,0,8,7427
2021-03-20 00:00:00-05:00,6814,15202,5018,21,0,8,7138
2021-03-20 01:00:00-05:00,7167,14038,5017,17,0,8,6755
2021-03-20 02:00:00-05:00,6718,13829,5017,14,0,9,6709
2021-03-20 03:00:00-05:00,6134,13657,5017,16,0,9,7086
2021-03-20 04:00:00-05:00,5727,13528,5017,14,0,9,7666
2021-03-20 05:00:00-05:00,6133,13540,4733,18,0,9,8000
2021-03-20 06:00:00-05:00,6770,14279,4197,17,0,9,8378
2021-03-20 07:00:00-05:00,7188,15265,4085,18,0,51,8761
2021-03-20 08:00:00-05:00,7371,16580,3957,25,10,52,9092
2021-03-20 09:00:00-05:00,7269,16515,3856,28,1261,51,8899
2021-03-20 10:00:00-05:00,7286,15200,3757,29,4322,52,6928
2021-03-20 11:00:00-05:00,7055,13017,3733,16,4988,126,7920
2021-03-20 12:00:00-05:00,6633,12410,3742,17,5110,92,8092
2021-03-20 13:00:00-05:00,6576,12230,3744,17,5132,92,7542
2021-03-20 14:00:00-05:00,6839,11761,3744,19,5117,52,7279
2021-03-20 15:00:00-05:00,6788,11185,3746,15,5127,12,7548
2021-03-20 16:00:00-05:00,6360,10945,3749,12,5107,33,8286
2021-03-20 17:00:00-05:00,6014,10648,3748,16,5066,34,9314
2021-03-20 18:00:00-05:00,5139,10486,3748,21,4916,34,10918
2021-03-20 19:00:00-05:00,4902,10489,3747,14,3597,34,12647
2021-03-20 20:00:00-05:00,6049,11179,3743,23,680,34,13803
2021-03-20 21:00:00-05:00,6460,10106,3742,30,0,33,16003
2021-03-20 22:00:00-05:00,5471,8076,3744,22,0,9,18734
2021-03-20 23:00:00-05:00,4678,6666,3746,15,0,8,19942
2021-03-21 00:00:00-05:00,4228,5479,3748,15,0,8,20267
2021-03-21 01:00:00-05:00,3526,4865,3749,14,0,9,20301
2021-03-21 02:00:00-05:00,3190,4776,3750,14,0,8,19979
2021-03-21 03:00:00-05:00,3120,4750,3762,15,0,8,19710
2021-03-21 04:00:00-05:00,3126,4849,3764,16,0,9,19554
2021-03-21 05:00:00-05:00,3440,5106,3764,12,0,9,19184
2021-03-21 06:00:00-05:00,3603,5741,3766,10,0,8,19053
2021-03-21 07:00:00-05:00,4064,6465,3765,12,0,8,19014
2021-03-21 08:00:00-05:00,5233,6743,3765,20,11,8,18870
2021-03-21 09:00:00-05:00,5753,6732,3765,13,1005,8,18476
2021-03-21 10:00:00-05:00,6145,6770,3765,16,2210,8,17376
2021-03-21 11:00:00-05:00,5688,6683,3766,28,2011,83,17793
2021-03-21 12:00:00-05:00,5254,6855,3768,16,2001,89,17658
2021-03-21 13:00:00-05:00,4829,6961,3770,15,2165,62,17420
2021-03-21 14:00:00-05:00,4635,6877,3767,21,2980,27,16687
2021-03-21 15:00:00-05:00,4463,6625,3764,21,3072,9,16883
2021-03-21 16:00:00-05:00,4296,6331,3762,21,2596,32,18066
2021-03-21 17:00:00-05:00,4067,6283,3761,17,2074,37,19555
2021-03-21 18:00:00-05:00,4094,6458,3760,20,1563,78,20522
2021-03-21 19:00:00-05:00,4662,6828,3760,22,873,78,20578
2021-03-21 20:00:00-05:00,6215,7424,3760,25,284,76,19414
2021-03-21 21:00:00-05:00,7283,7308,3761,29,96,75,19887
2021-03-21 22:00:00-05:00,6952,6501,3761,17,19,51,20355
2021-03-21 23:00:00-05:00,5208,5645,3762,20,0,10,21006
2021-03-22 00:00:00-05:00,4074,4055,3762,18,0,7,21523
2021-03-22 01:00:00-05:00,3508,3468,3770,14,0,8,20998
2021-03-22 02:00:00-05:00,3368,3501,3771,15,0,7,20141
2021-03-22 03:00:00-05:00,3286,3531,3771,18,0,7,19593
2021-03-22 04:00:00-05:00,3175,3616,3772,13,0,8,19597
2021-03-22 05:00:00-05:00,3163,3998,3772,13,0,8,19889
2021-03-22 06:00:00-05:00,3726,5070,3772,11,0,7,19930
2021-03-22 07:00:00-05:00,5317,7241,3772,13,0,7,18897
2021-03-22 08:00:00-05:00,6399,8583,3773,26,2,8,18312
2021-03-22 09:00:00-05:00,5844,8879,3773,34,131,7,19149
2021-03-22 10:00:00-05:00,5642,9008,3772,22,484,7,19665
2021-03-22 11:00:00-05:00,5048,8825,3772,20,1628,83,19927
2021-03-22 12:00:00-05:00,5002,8800,3771,21,1956,76,20129
2021-03-22 13:00:00-05:00,5301,8454,3771,16,1423,34,21027
2021-03-22 14:00:00-05:00,5295,8725,3770,20,2027,7,20161
2021-03-22 15:00:00-05:00,5185,8920,3769,18,2513,7,19537
2021-03-22 16:00:00-05:00,4613,9185,3770,23,3142,31,18938
2021-03-22 17:00:00-05:00,5833,10095,3770,26,3225,34,16552
2021-03-22 18:00:00-05:00,7460,11168,3771,25,2634,74,14299
2021-03-22 19:00:00-05:00,7038,10734,3772,21,1617,75,16344
2021-03-22 20:00:00-05:00,6682,10454,3772,15,277,76,18631
2021-03-22 21:00:00-05:00,6984,10647,3772,16,0,76,18792
2021-03-22 22:00:00-05:00,6676,10124,3772,15,0,53,18800
2021-03-22 23:00:00-05:00,5568,8866,3775,20,0,51,19057
2021-03-23 00:00:00-05:00,4781,7922,3775,14,0,10,18441
2021-03-23 01:00:00-05:00,4196,7336,3775,14,0,7,17679
2021-03-23 02:00:00-05:00,4365,8100,3776,12,0,7,15622
2021-03-23 03:00:00-05:00,4897,8555,3774,14,0,6,14039
2021-03-23 04:00:00-05:00,5567,9437,3774,12,0,6,12266
2021-03-23 05:00:00-05:00,6474,10447,3774,9,0,6,10918
2021-03-23 06:00:00-05:00,5962,12761,3774,11,0,7,10638
2021-03-23 07:00:00-05:00,7138,15690,3774,13,0,7,9567
2021-03-23 08:00:00-05:00,7486,18089,3775,11,14,7,8772
2021-03-23 09:00:00-05:00,7325,18455,3775,10,1503,7,7185
2021-03-23 10:00:00-05:00,6717,18194,3775,15,4537,41,4992
2021-03-23 11:00:00-05:00,6282,18230,3775,17,5043,84,4988
2021-03-23 12:00:00-05:00,6924,18396,3775,9,5079,79,4503
2021-03-23 13:00:00-05:00,7484,18912,3775,7,5111,103,3724
2021-03-23 14:00:00-05:00,7544,19689,3775,9,5015,69,3446
2021-03-23 15:00:00-05:00,7513,20622,3776,10,4996,51,3136
2021-03-23 16:00:00-05:00,7546,21320,3775,17,5142,75,2990
2021-03-23 17:00:00-05:00,7471,22105,3775,21,5114,76,2900
2021-03-23 18:00:00-05:00,7497,22531,3775,27,4997,76,2985
2021-03-23 19:00:00-05:00,7512,23515,3775,41,3580,79,2805
2021-03-23 20:00:00-05:00,7606,24349,3775,44,669,81,3748
2021-03-23 21:00:00-05:00,7423,22598,3774,32,0,77,6695
2021-03-23 22:00:00-05:00,7349,18268,3774,27,0,11,10211
2021-03-23 23:00:00-05:00,6361,13672,3773,36,0,8,13272
2021-03-24 00:00:00-05:00,5472,9941,3773,33,0,8,15070
2021-03-24 01:00:00-05:00,4559,7073,3773,33,0,9,16994
2021-03-24 02:00:00-05:00,3581,6331,3773,31,0,34,17535
2021-03-24 03:00:00-05:00,3294,6307,3773,28,0,10,17174
2021-03-24 04:00:00-05:00,3196,6364,3773,30,0,10,17261
2021-03-24 05:00:00-05:00,3274,6788,3772,27,0,9,17470
2021-03-24 06:00:00-05:00,3557,8888,3772,25,0,9,16966
2021-03-24 07:00:00-05:00,4336,12293,3772,25,0,9,15779
2021-03-24 08:00:00-05:00,5508,14003,3773,29,12,9,14722
2021-03-24 09:00:00-05:00,5533,14524,3772,25,957,33,13475
2021-03-24 10:00:00-05:00,4703,13891,3773,31,3396,48,12798
2021-03-24 11:00:00-05:00,4346,14193,3773,31,3778,96,12682
2021-03-24 12:00:00-05:00,4613,15192,3773,23,4088,105,11152
2021-03-24 13:00:00-05:00,5153,15994,3773,22,4371,61,9616
2021-03-24 14:00:00-05:00,5961,17261,3772,27,4392,10,7756
2021-03-24 15:00:00-05:00,6970,17848,3772,18,4526,12,6250
2021-03-24 16:00:00-05:00,7324,18842,3771,17,4579,53,4965
2021-03-24 17:00:00-05:00,7384,19582,3771,24,4305,53,4794
2021-03-24 18:00:00-05:00,7351,19746,3771,33,3461,54,5652
2021-03-24 19:00:00-05:00,6988,18395,3771,21,2079,53,8614
2021-03-24 20:00:00-05:00,5808,17312,3771,18,265,53,13136
2021-03-24 21:00:00-05:00,5399,16425,3771,19,0,52,15229
2021-03-24 22:00:00-05:00,5097,14593,3771,25,0,12,16500
2021-03-24 23:00:00-05:00,4890,12653,3771,31,0,9,16283
2021-03-25 00:00:00-05:00,5074,11989,3771,20,0,9,14033
2021-03-25 01:00:00-05:00,4603,11563,3770,27,0,9,12880
2021-03-25 02:00:00-05:00,5065,12411,3770,15,0,52,10268
2021-03-25 03:00:00-05:00,5475,12709,3770,16,0,9,9015
2021-03-25 04:00:00-05:00,5372,12832,3770,13,0,9,8607
2021-03-25 05:00:00-05:00,6040,13480,3770,13,0,9,7627
2021-03-25 06:00:00-05:00,6291,14133,3770,15,0,10,8487
2021-03-25 07:00:00-05:00,6442,15804,3771,19,0,9,9348
2021-03-25 08:00:00-05:00,6988,16310,3768,29,9,10,10094
2021-03-25 09:00:00-05:00,6285,15701,3768,19,1449,33,10295
2021-03-25 10:00:00-05:00,4932,14718,3768,29,4229,35,10062
2021-03-25 11:00:00-05:00,4458,14525,3769,24,4845,140,10466
2021-03-25 12:00:00-05:00,4205,14153,3769,23,4952,167,11373
2021-03-25 13:00:00-05:00,4155,13756,3769,26,3863,124,13399
2021-03-25 14:00:00-05:00,4143,14114,3769,27,4547,29,13062
2021-03-25 15:00:00-05:00,4319,15629,3770,20,5004,12,11376
2021-03-25 16:00:00-05:00,4811,17488,3769,19,5016,52,9261
2021-03-25 17:00:00-05:00,5511,18690,3769,17,5026,53,7738
2021-03-25 18:00:00-05:00,6602,19119,3770,19,4813,52,6511
2021-03-25 19:00:00-05:00,7180,19884,3770,29,3622,53,5864
2021-03-25 20:00:00-05:00,7561,22063,3769,28,769,53,5535
2021-03-25 21:00:00-05:00,7555,22460,3769,29,0,55,6326
2021-03-25 22:00:00-05:00,7539,19448,3770,28,0,13,8100
2021-03-25 23:00:00-05:00,7436,14889,3770,34,0,9,10496
2021-03-26 00:00:00-05:00,6692,10014,3771,31,0,10,13711
2021-03-26 01:00:00-05:00,4902,7508,3772,35,0,10,16142
2021-03-26 02:00:00-05:00,4249,6023,3772,27,0,34,17289
2021-03-26 03:00:00-05:00,3693,5619,3771,26,0,10,17732
2021-03-26 04:00:00-05:00,3456,5586,3772,21,0,9,17937
2021-03-26 05:00:00-05:00,3594,6035,3772,22,0,9,17965
2021-03-26 06:00:00-05:00,4163,7568,3772,29,0,10,17621
2021-03-26 07:00:00-05:00,4616,10027,3772,28,0,10,17764
2021-03-26 08:00:00-05:00,5208,11089,3772,34,28,10,17931
2021-03-26 09:00:00-05:00,5508,10949,3772,63,1612,34,16286
2021-03-26 10:00:00-05:00,5190,10585,3773,45,4163,35,14388
2021-03-26 11:00:00-05:00,4627,9728,3773,36,3758,112,16118
2021-03-26 12:00:00-05:00,4737,10204,3772,36,3425,148,16217
2021-03-26 13:00:00-05:00,4960,10934,3772,31,3515,90,15691
2021-03-26 14:00:00-05:00,5268,11773,3772,27,3616,27,15297
2021-03-26 15:00:00-05:00,5514,12735,3771,33,3586,10,15121
2021-03-26 16:00:00-05:00,5347,14147,3770,63,3534,52,14823
2021-03-26 17:00:00-05:00,5381,15090,3769,32,3960,52,14580
2021-03-26 18:00:00-05:00,5376,15573,3769,26,3966,52,14598
2021-03-26 19:00:00-05:00,5439,15181,3769,34,3374,53,14810
2021-03-26 20:00:00-05:00,6679,17452,3769,44,777,53,12420
2021-03-26 21:00:00-05:00,6766,18296,3768,42,0,52,12085
2021-03-26 22:00:00-05:00,6704,16005,3768,33,0,12,13615
2021-03-26 23:00:00-05:00,6533,13244,3769,36,0,9,14878
2021-03-27 00:00:00-05:00,6153,10487,3768,41,0,10,15797
2021-03-27 01:00:00-05:00,4912,9181,3768,30,0,10,16328
2021-03-27 02:00:00-05:00,3838,8666,3769,26,0,33,16465
2021-03-27 03:00:00-05:00,4279,8900,3768,27,0,10,14961
